customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
5919-TMRGD,0,0,0,1,-1.2774445836787656,1,0,1,0,0,0,0,1,0,0,1,0.48485611412954227,-0.9723553082017322,1,False,True,False
8108-UXRQN,0,0,1,1,-0.8702409464784621,0,0,0,1,0,0,0,1,1,0,0,-0.47233895796614456,-0.7579382001629819,0,False,True,False
9191-MYQKX,0,0,1,0,-1.0331224013585834,1,0,1,0,0,1,0,0,0,0,1,0.34526516611558833,-0.788137482149098,1,False,False,False
9919-YLNNG,0,0,0,0,0.3920903288424788,1,0,1,0,1,1,1,1,1,0,1,1.2974748472107767,0.9018752216641474,0,False,False,False
0318-ZOPWS,0,0,1,0,0.6771328748826912,1,0,2,0,0,0,0,0,0,2,1,-1.4827115340671475,-0.5779337144020555,0,False,False,False
4445-ZJNMU,1,0,0,0,-0.9516816739185228,1,1,1,0,1,0,0,1,1,0,1,1.1479131171958254,-0.6020225499965324,0,True,False,False
4808-YNLEU,0,0,1,0,0.10704778280226633,1,0,0,1,0,0,0,1,0,1,1,-0.08680205392760396,-0.029934764000961255,0,False,False,False
1862-QRWPE,0,0,1,1,0.6364125111626608,1,0,2,0,0,0,0,0,0,2,0,-1.4660935640654862,-0.5410283829464146,0,False,False,False
2796-NNUFI,0,0,1,1,0.5549717837226001,1,0,2,0,0,0,0,0,0,2,1,-1.4893587220678117,-0.5983386346629449,0,False,False,True
3016-KSVCP,1,0,1,0,-0.13727439951791576,0,0,0,0,0,0,0,1,0,0,0,-1.0307027500219619,-0.5620950844049544,0,False,False,True
4767-HZZHQ,1,0,1,1,-0.0965540357978854,1,0,1,0,1,1,0,0,0,0,0,0.574593152138513,0.1265764892433735,0,False,False,False
2424-WVHPL,1,1,0,0,-1.2774445836787656,1,0,1,0,0,0,1,0,0,0,0,0.3303089931140931,-0.9744068299144487,0,False,True,False
7233-PAHHL,1,0,1,1,1.369379058123207,1,1,0,1,0,1,1,1,1,2,1,0.6394032351449919,1.5136919388920014,0,False,False,True
6067-NGCEU,0,0,0,0,1.3286586944031769,1,1,1,1,1,1,0,1,1,0,1,1.5384354122348645,2.128155780910457,0,True,False,False
9848-JQJTX,1,0,0,0,1.6137012404433893,1,1,1,0,1,1,0,1,1,2,1,1.2010906212011416,2.2834758279990215,0,False,False,False
8637-XJIVR,0,0,0,0,-0.8295205827584317,1,1,1,1,0,0,0,0,0,0,1,0.47156173812821356,-0.5982283377966698,1,False,True,False
9803-FTJCG,1,0,1,1,1.5729808767233588,1,1,0,1,1,0,1,0,0,1,1,0.06940686408801149,1.0877033819643975,0,True,False,False
0278-YXOOG,1,0,0,0,-1.1145631287986442,1,0,2,0,0,0,0,0,0,0,0,-1.4527991880641573,-0.9571343406557715,1,False,False,True
3212-KXOCR,1,0,0,0,0.7992939660427822,1,0,2,0,0,0,0,0,0,2,0,-1.4544609850643233,-0.518880772198379,0,False,False,False
4598-XLKNJ,0,1,1,0,-0.30015585439803716,1,0,1,0,1,1,0,1,1,0,1,1.1213243651931677,0.10200234743728637,1,False,True,False
6380-ARCEH,1,0,0,0,-1.2774445836787656,1,0,2,0,0,0,0,0,0,0,0,-1.481049737066981,-0.9984515467624155,0,False,False,True
3679-XASPY,0,0,1,1,-1.2774445836787656,1,0,2,0,0,0,0,0,0,0,0,-1.505976692069473,-0.9987824373612407,0,False,True,False
7123-WQUHX,1,0,0,0,0.22920887396235737,1,1,1,0,0,1,1,1,0,1,0,1.0049985751815391,0.5833819906082339,0,False,False,False
5386-THSLQ,0,1,1,0,1.369379058123207,0,0,0,0,1,1,0,1,0,1,0,-0.6385186579827569,0.32822122016747,0,False,False,False
3192-NQECA,1,0,1,0,1.4508197855632678,1,1,1,0,1,1,1,1,1,2,1,1.503537675231376,2.3508892726663486,1,False,False,False
6180-YBIQI,1,0,0,0,-1.1145631287986442,0,0,0,0,0,0,0,0,0,0,0,-1.3447823830533592,-0.9631565495543908,0,False,False,True
6728-DKUCO,0,0,1,1,1.6137012404433893,1,1,1,1,1,0,0,1,1,1,1,1.3091074262119398,2.214650583443373,0,False,True,False
9750-BOOHV,0,0,0,0,-0.015113308357824713,0,0,0,1,0,0,0,0,0,1,0,-1.150352134033923,-0.5980959815571396,0,False,False,True
8597-CWYHH,1,0,0,0,0.43281069256250915,1,1,1,0,0,0,0,1,1,1,0,0.9833952141793793,0.7226648733404017,0,False,False,True
2848-YXSMW,1,0,1,1,1.6137012404433893,1,0,2,0,0,0,0,0,0,2,0,-1.5076384890696393,-0.4059147217594449,0,True,False,False
0486-HECZI,1,0,1,0,0.9214550572028734,1,1,1,1,1,0,0,1,0,0,1,1.0631614701873533,1.3039734773565692,1,False,True,False
4549-ZDQYY,0,0,0,0,0.7992939660427822,1,0,0,1,0,1,1,0,0,1,0,-0.22639300194155818,0.33483903214397465,0,True,False,False
5712-AHQNN,0,0,0,0,0.43281069256250915,1,0,1,0,1,1,0,1,0,0,1,0.893658176170409,0.7371358221956917,0,False,True,False
4846-WHAFZ,0,1,1,0,0.18848851024232702,1,1,1,0,0,0,0,0,0,0,1,0.39013368512007346,0.25802829447001085,1,False,True,False
5256-SKJGO,0,0,1,1,1.2879383306831464,0,0,0,0,1,0,1,1,1,2,1,-0.33773340095268845,0.5030417532134677,0,False,True,False
3071-VBYPO,1,0,1,1,-1.1960038562387048,1,0,1,1,1,0,0,1,0,0,0,0.8338334841644282,-0.8977725672265248,0,False,True,False
9560-BBZXK,0,0,0,0,0.14776814652229667,0,0,0,1,0,0,0,0,0,2,0,-1.1204397880309327,-0.5104320322417082,0,False,False,False
5299-RULOA,0,0,1,1,-0.9109613101984924,1,1,1,1,0,0,0,1,1,0,1,1.1794872601989819,-0.5376532988383972,1,False,True,False
8402-OOOHJ,0,0,0,0,0.35136996512244845,1,0,2,0,0,0,0,0,0,2,0,-1.4660935640654862,-0.6389058220789182,0,False,False,True
9445-ZUEQE,1,0,1,1,-0.21871512695797646,1,1,1,0,1,0,1,0,0,0,1,0.6792863631489789,-0.05810458364761597,0,True,False,False
1091-SOZGA,0,0,1,1,0.9621754209229036,1,1,1,0,0,1,0,1,1,1,1,1.1645310871974868,1.4259838708300598,0,True,False,False
2928-HLDBA,0,0,0,0,-1.0738427650786138,1,0,2,0,0,0,0,0,0,0,0,-1.46443176706532,-0.9576196468673818,0,False,False,True
0404-SWRVG,1,0,0,0,-1.1960038562387048,1,1,1,0,0,0,0,0,0,0,1,0.32033821111309646,-0.9060889509436656,1,False,True,False
6497-TILVL,0,0,1,1,-1.0331224013585834,1,0,0,1,0,0,0,0,0,0,0,-0.467353566965646,-0.8527935051595483,0,False,False,True
7219-TLZHO,0,0,1,1,-1.1552834925186746,1,0,2,0,0,0,0,0,0,0,0,-1.4594463760648215,-0.9796128420026322,0,False,False,True
4622-YNKIJ,1,0,0,0,0.025607055362205634,1,0,1,1,0,0,1,1,0,2,1,0.8039211381614382,0.3283976951535102,0,False,True,False
4412-YLTKF,0,1,0,0,-0.21871512695797646,1,1,1,0,0,1,0,0,0,0,1,0.44164939212522314,-0.06520770183573091,1,False,True,False
6734-PSBAW,1,0,1,0,1.6137012404433893,1,1,2,0,0,0,0,0,0,2,1,-1.3697093380558512,-0.24677840309776325,0,False,False,False
3930-ZGWVE,1,0,0,0,-1.2774445836787656,1,0,2,0,0,0,0,0,0,0,0,-1.4960059100684764,-0.9986500811217106,0,False,False,True
2639-UGMAZ,1,1,0,0,1.5729808767233588,0,0,0,1,1,0,0,1,1,1,1,-0.2762469119465419,0.7509229304800764,0,False,True,False
2876-GZYZC,0,0,0,0,-0.7888002190384014,1,1,1,0,0,0,0,0,1,0,1,0.7042133181514708,-0.4710339916082505,0,False,True,False
6207-WIOLX,0,0,1,1,-0.30015585439803716,0,0,0,1,1,1,0,1,1,0,1,-0.2047896409393986,-0.34441318912446167,1,True,False,False
8587-XYZSF,1,0,0,0,1.4100994218432374,1,0,0,0,0,0,1,0,0,2,0,-0.47233895796614456,0.430951721416077,0,False,False,False
3091-FYHKI,1,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,1,0,1,-0.9742016520163136,-0.9917234379196358,1,False,True,False
2372-HWUHI,1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,-0.6784017859867437,-0.9715170520180415,1,False,True,False
7799-LGRDP,0,0,0,0,0.43281069256250915,1,1,2,0,0,0,0,0,0,2,1,-1.2982520670487077,-0.483144587525254,0,True,False,False
7850-VWJUU,0,0,0,0,-0.38159658183809786,1,0,1,1,0,0,0,0,0,0,1,0.3402797751150897,-0.2227116268765414,0,False,False,False
3774-VBNXY,0,0,1,1,1.2879383306831464,1,0,2,0,0,0,0,0,0,2,0,-1.481049737066981,-0.4436362500255213,0,False,False,True
6217-KDYWC,1,0,0,1,1.002895784642934,1,0,2,0,0,0,0,0,0,2,1,-1.5009913010689746,-0.49093154628427454,0,False,False,True
0390-DCFDQ,0,1,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,0.18905624809997262,-0.976281876641125,1,False,False,True
3146-MSEGF,0,1,1,1,1.6137012404433893,1,1,0,1,1,1,1,1,1,2,1,0.7740087921584478,1.8275527015643613,0,True,False,False
4080-OGPJL,0,0,0,0,-0.9924020376385531,1,1,0,1,0,0,1,0,1,0,0,0.21232140610229844,-0.7586882188536522,1,False,True,False
1095-WGNGG,0,0,1,0,1.1657772395230555,1,1,1,0,1,0,0,1,1,2,1,1.2060760122016398,1.627077117422781,0,False,False,False
2636-SJDOU,1,0,0,0,1.2879383306831464,1,1,1,1,1,0,0,0,0,1,1,0.6493740171459885,1.3260990287313499,0,True,False,False
1131-QQZEB,1,1,1,0,1.5729808767233588,1,1,2,0,0,0,0,0,0,2,0,-1.3564149620545218,-0.23255010734827827,0,False,False,False
5716-EZXZN,0,0,1,1,1.3286586944031769,1,1,1,1,1,0,1,1,0,2,1,1.1396041321949948,1.8236040737517136,0,True,False,False
6837-BJYDQ,1,0,0,0,-1.1960038562387048,1,0,2,0,0,0,0,0,0,1,0,-1.5009913010689746,-0.9802966825735377,0,False,False,True
2135-RXIHG,1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,-0.6351950639824246,-0.9872233257756126,1,False,True,False
6440-DKQGE,1,0,0,1,-0.0965540357978854,1,0,0,0,1,1,0,1,0,1,0,-0.00869759491979612,-0.1558937852870995,0,True,False,False
3466-BYAVD,1,0,1,1,-0.7073594915983407,1,0,0,0,1,1,1,0,1,0,1,0.1574821050968162,-0.5346752834489701,0,False,False,True
3780-YVMFA,0,0,1,1,-0.9924020376385531,1,0,0,0,0,0,1,1,1,0,1,0.12590796209365976,-0.7583793876280821,0,False,True,False
3874-EQOEP,1,0,0,0,-1.0331224013585834,1,1,1,0,0,0,0,1,1,0,0,1.0049985751815391,-0.7181651501841889,1,False,False,True
1679-JRFBR,0,0,1,1,1.5322605130033284,1,1,1,1,1,1,0,1,1,1,1,1.4420511862252297,2.4914957177938173,0,True,False,False
9073-ZZIAY,1,0,1,1,1.2064976032430856,1,0,0,1,1,1,1,1,1,2,0,0.7091987091519689,1.293539393806947,0,False,True,False
3077-RSNTJ,0,0,1,1,-1.0738427650786138,1,0,2,0,0,0,0,0,0,0,0,-1.4976677070686424,-0.9572887562685566,0,False,False,True
6551-GNYDG,0,0,1,1,-0.748079855318371,1,0,1,0,0,0,0,0,1,0,1,0.5363718211346925,-0.498762623789805,0,False,False,False
9167-APMXZ,0,0,0,0,-0.4223169455581282,1,1,1,0,0,0,0,1,0,0,1,0.6443886261454905,-0.2035420315179329,0,False,False,False
2749-CTKAJ,1,0,1,1,-0.4223169455581282,1,0,2,0,0,0,0,0,0,1,0,-1.4827115340671475,-0.8221089169618218,0,False,False,True
6371-NZYEG,1,0,1,1,-0.6666391278783103,1,0,0,1,0,1,0,1,0,2,0,-0.017006579920626735,-0.5555875692947249,0,False,False,True
7554-NEWDD,1,0,0,0,-0.9109613101984924,1,1,2,0,0,0,0,0,0,2,0,-1.2982520670487077,-0.8963607673382039,0,False,False,False
8992-VONJD,0,0,0,1,-0.7888002190384014,1,0,0,1,1,0,0,0,0,0,1,-0.29120308494803704,-0.6700536571150002,0,False,True,False
0867-MKZVY,0,0,1,0,-0.5037576729981889,1,1,1,1,0,0,0,0,0,0,0,0.5862257311396761,-0.304838673504964,1,False,True,False
4482-EWFMI,0,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,0.16412929309748078,-0.94771498827588,0,False,True,False
4648-YPBTM,1,0,0,0,0.8400143297628127,1,1,0,0,1,1,1,0,1,2,1,0.30372024111143525,0.7389667501758581,0,False,False,False
2907-ILJBN,0,0,1,1,-0.8702409464784621,1,0,2,0,0,0,0,0,0,1,0,-1.4677553610656522,-0.9041697854704793,0,False,False,True
6345-FZOQH,1,0,1,0,1.4915401492832983,1,0,2,0,0,0,0,0,0,2,0,-1.491020519067978,-0.4058264842664248,0,False,False,True
3376-BMGFE,0,0,0,0,-1.1552834925186746,1,0,1,0,0,0,0,0,0,0,1,0.20401242110146783,-0.8869193555850572,1,False,False,False
5997-OPVFA,1,0,1,0,1.6137012404433893,1,1,0,1,1,1,1,1,1,2,1,0.8072447321617703,1.7520214075391884,0,False,False,False
3445-HXXGF,1,1,1,0,1.0436161483629645,0,0,0,0,1,1,0,0,1,0,1,-0.6468276429835875,0.1623126739164986,1,False,True,False
1159-WFSGR,0,0,1,1,-0.6666391278783103,1,0,2,0,0,0,0,0,0,0,0,-1.4744025490663168,-0.8655658822742022,0,False,True,False
7654-YWJUF,1,0,1,0,0.43281069256250915,1,0,1,1,0,1,1,0,0,1,1,0.6477122201458225,0.5541092022988284,0,False,False,False
1875-QIVME,0,0,1,0,-1.2367242199587352,1,1,1,0,0,1,1,1,1,0,1,1.3174164112127704,-0.9002432170310866,1,False,True,False
6727-IOTLZ,1,0,1,0,-0.748079855318371,1,0,0,0,1,1,1,1,1,2,0,0.5712695581381809,-0.485990246675151,0,False,False,True
0691-JVSYA,0,0,1,0,0.8400143297628127,1,0,1,0,0,1,0,1,1,1,1,1.0000131841810405,1.1986620294371255,1,False,False,False
5918-VUKWP,0,0,0,0,-0.015113308357824713,1,0,2,0,0,0,0,0,0,1,0,-1.4694171580658184,-0.7185842782760342,0,False,False,False
1744-JHKYS,0,0,1,0,0.06632741908223598,1,1,2,0,0,0,0,0,0,0,0,-1.33148800705203,-0.6631490732861802,0,False,True,False
2656-FMOKZ,0,1,0,0,-0.7073594915983407,1,1,1,0,0,0,0,0,0,0,1,0.32200000811326246,-0.5018950547920171,1,False,False,True
2070-FNEXE,0,1,0,0,-1.0331224013585834,1,0,1,1,0,0,0,0,0,0,0,0.3884718881199074,-0.7851815261329259,1,False,False,False
5947-SGKCL,0,0,1,1,-0.7073594915983407,1,1,1,0,1,1,0,1,1,0,1,1.3489905542159264,-0.31944197859978424,0,False,False,False
3712-PKXZA,1,0,1,0,1.1657772395230555,1,0,2,0,0,0,0,0,0,1,1,-1.4694171580658184,-0.4549968272518543,0,True,False,False
6317-YPKDH,0,0,0,0,-1.2774445836787656,0,0,0,0,1,0,0,0,0,0,0,-1.156999322034587,-0.9941499689776875,1,False,False,False
